sentence	label
which baseball teams do you like	13
do you like hong kong	13
what flavor ice cream do you like	13
what is your favourite colour	13
what is your favorite sport	13
what is your favorite movie	13
what is your favorite food	13
what is your favorite color	13
what kinds of things do you like to learn	13
what is your favorite activity	13
what do you like	13
what do you like to do in your free time	13
what do you like to do for fun	13
what do you like on your pancakes	13
what colors do you like	13
what color is your favorite	13
do you like fish	13
what is your favorite animal	13
whats your favorite thing	13
whats your favorite thing in the world	13
whats your favorite song	13
whats your favorite pizza topping	13
what kind of candy do you like	13
which basketball teams do you like	13
whats your favorite kind of dog	13
whats your favorite food	13
whats your favorite color	13
whats your favorite animal	13
what subjects do you like	13
what songs do you like	13
whats your favorite movie	13
do you like red	13
do you like rabbits	13
do you like pizza	13
do you like sports	13
are you a classical music fan	13
do you like softball	13
are you a fan of rap music	13
are you a rock music fan	13
do you like ice cream	13
do you like art	13
are you a fan of country music	13
do you like apples	13
do you like bunnies	13
what's your favorite cookie	13
do you like mozzarella	13
do you like cheddar	13
what is your favorite baseball team	13
which soccer teams do you like	13
do you like beijing	13
do you like dolphins	13
do you like madrid	13
what's your favorite city	13
which football teams do you like	13
what is your favorite song	13
what kinds of toppings do you like on pizza	13
what's your favorite kind of ice cream	13
what is your favorite bird	13
what's your favorite kind of pizza	13
what's your favorite activity	13
to whom am i speaking	14
introduction please	14
introductions	14
so what do you like to be called	14
so what is your name	14
so what should i call you	14
so what would you like me to call you	14
so who are you	14
how would you like me to call you	14
what are you called	14
what can i call you	14
what can i call you	14
what do you go by	14
so whats your name	14
can you tell me how to refer to you	14
can you tell me what i should call you	14
can you tell me what your name is	14
can you tell me your name	14
do you have a designation	14
do you have an official name	14
how can i address you	14
how can i refer to you	14
how would you like me to refer to you	14
how do you want me to address you	14
how do you want me to call you	14
how do you want me to refer to you	14
how is your name	14
how should i address you	14
how should i call you	14
what do your friend call you	14
how can i call you	14
what do they call you	14
id like to know your name	14
id like to know what to call you	14
i want to know your name	14
i want to know what to call you	14
what is your first name	14
what is your last name	14
you got a name	14
what do you like to be called	14
what name do you like to be called	14
i dont know your name	14
i dont know what to call you	14
i cant figure out what to call you	14
what name do you use	14
name please	14
what name do you go by	14
whats your handle	14
what name should i use for you	14
what is your name	14
what should i refer to you	14
what to people call you	14
what would you like me to address you	14
what do you want me to refer to you	14
whats your name	14
who are you	14
who do you want me to address you as	14
who r u	14
with whom am i chatting	14
with whom am i speaking	14
with whom am i talking	14
what name do you prefer	14
what would you like me to refer to you	14
so how should i address you	14
can you introduce yourself	14
what can i address you	14
what can i refer to you	14
what do you want me to address you as	14
how do you want me to address you as	14
do you have a name	14
introduce yourself	14
how should i refer to you	14
what do you want me to call you	14
what would you say your name is	14
i'm going to need to know your name	14
i'm not sure what to call you.	14
it's not clear to me what your name is.	14
what name do you like to use	14
what should i address you	14
what would you like me to call you	14
who are you exactly	14
could it be im falling in love	15
any way that you can explain love to me	15
do you love someone	15
do you love somebody	15
do you love anyone	15
do you love anybody	15
do you know about the emotion love	15
do you experience love	15
have you ever been in love with anyone	15
do you believe in love at first sight	15
have you ever been in love with somebody	15
can you experience love	15
can you define love	15
are you in love with someone	15
are you in love with anyone	15
are you capable of falling in love	15
are you able to fall in love	15
do you believe in love	15
what is the definition of love	15
what is the deal with love	15
what is love like	15
what is it like to love	15
what if im falling in love	15
what does it mean to be in love	15
what do you think of love	15
what do you think about love	15
what do you know about the human emotion love	15
what do you know about love	15
what is the meaning of love	15
is there such a thing as true love	15
have you ever fallen in love	15
have you ever fallen in love with someone	15
have you ever fallen in love with anyone	15
have you ever fallen in love with anybody	15
have you ever been in love	15
have you ever been in love with someone	15
what do you know about the emotion love	15
do you know about the human emotion love	15
do you know about love	15
can you explain love to me	15
can you describe love	15
are you capable of love	15
what is it like to fall in love	15
is it possible to fall in love	15
how do people fall in love	15
how do i fall in love	15
what is life all about	16
is there a greater meaning to life	16
is there a greater meaning to the universe	16
is there any meaning to life	16
it really seems like you know the meaning of life	16
tell me the answer to the universe	16
tell me the purpose of life	16
are you sure you dont know the meaning of life	16
why were we put on earth	16
what is my purpose in life	16
what is my purpose	16
what is the answer to the ultimate question of life the universe and everything	16
whats the answer to the universe	16
whats the meaning of life	16
why was i put on earth	16
why were humans put on earth	16
what does it mean to be human	16
which of us is cuter you or me	17
im more cute than you	17
which of us is more beautiful me or you	17
which of us is more attractive you or me	17
which of us is more attractive me or you	17
which of us is hotter	17
which of us is hotter you or me	17
which of us is more beautiful	17
which of us is cuter	17
which of us is more cute me or you	17
which of us is cuter me or you	17
im way hotter than you	17
im prettier than you	17
which of us would win a beauty contest me or you	17
which of us is hotter me or you	17
which of us is prettier	17
which of us looks more pretty you or me	17
which of us looks more pretty me or you	17
which of us looks more beautiful you or me	17
which of us looks more beautiful me or you	17
which of us looks better	17
which of us is more beautiful you or me	17
which of us is prettier you or me	17
which of us is prettier me or you	17
which of us is more pretty	17
which of us is more pretty you or me	17
which of us is more pretty me or you	17
which of us is more cute	17
which of us is more cute you or me	17
between the two of us who is more cute	17
im more pretty	17
between you and me who is cuter	17
between you and me who is better looking	17
between the two of us who looks more pretty	17
between the two of us who looks more beautiful	17
between you and me who is more attractive	17
between you and me who is more beautiful	17
between the two of us who is more beautiful	17
between the two of us who is more attractive	17
between the two of us who is cuter	17
between the two of us who is better looking	17
are you prettier than me	17
are you more attractive than me	17
between the two of us who is prettier	17
i look better	17
im more beautiful than you	17
im more beautiful	17
im more attractive than you	17
im more attractive	17
im cuter than you	17
im cuter	17
im better looking than you	17
i look better than you	17
between you and me who would win a beauty contest	17
between you and me who looks more pretty	17
between you and me who looks more beautiful	17
im better looking	17
whod would win a beauty contest me or you	17
whos prettier than you	17
whos prettier	17
whos more cute	17
whos more beautiful than you	17
whos more beautiful than me	17
you look more pretty than me	17
you look prettier	17
whos hotter	17
whos better looking than me	17
whod would win a beauty contest	17
whos more beautiful	17
youre look better	17
youre prettier	17
youre more pretty than me	17
youre more pretty	17
youre more beautiful	17
whos prettier me or you	17
youre more attractive	17
who would win a beauty contest	17
youre hotter than me	17
youre hotter	17
youre cuter	17
youre better looking	17
you look prettier than me	17
youre more attractive than me	17
who is cuter me or you	17
whod would win a beauty contest you or me	17
who is more beautiful	17
who is more beautiful you or me	17
who is more beautiful me or you	17
who is more attractive	17
who is more attractive you or me	17
who is more cute you or me	17
who is cuter you or me	17
who is better looking	17
who is better looking you or me	17
who is better looking me or you	17
which one of us is more beautiful	17
which one of us is more beautiful you or me	17
which one of us is more beautiful me or you	17
which of us would win a beauty contest	17
who is cuter	17
who would win a beauty contest you or me	17
who would win a beauty contest me or you	17
who looks more pretty	17
who looks more pretty you or me	17
who looks more pretty me or you	17
who looks more beautiful	17
who looks more beautiful you or me	17
youre prettier than me	17
who is prettier	17
who is prettier you or me	17
who is more pretty you or me	17
who looks more beautiful me or you	17
which of us is more attractive	17
i'm more pretty than you	17
which of us looks better, me or you	17
which of us looks better, you or me	17
between the two of us who would win a beauty contest	17
between the two of us who looks better	17
between the two of us who is more pretty	17
between the two of us who is hotter	17
between you and me who is hotter	17
which of us would win a beauty contest, you or me	17
between you and me who is prettier	17
between you and me who is more pretty	17
who's more attractive	17
who's prettier than me	17
who's cuter	17
who's better looking than you	17
who's better looking	17
you're more cute than me	17
you're more cute	17
you're more beautiful than me	17
you're cuter than me	17
you're better looking than you	17
who is more attractive, me or you	17
who looks better, you or me	17
who is more cute, me or you	17
who looks better	17
who looks better, me or you	17
who is prettier, me or you	17
who is more pretty	17
who is more pretty, me or you	17
do you think im the smartest	18
between you or me who is the most smart	18
do you think youre the brightest	18
do you think youre smarter than me	18
do you think youre smarter	18
do you think youre more intelligent than me	18
do you think youre more intelligent	18
do you think youre the most smart	18
do you think youre more clever	18
do you think youre the smartest	18
do you think im the smartest than you	18
do you think im the most intelligent	18
do you think im smarter	18
do you think im smarter than you	18
do you think im more knowledgeable than you	18
do you think im more intelligent than you	18
do you think im more clever than you	18
im definitely more intelligent	18
do you think youre more clever than me	18
im clearly smarter	18
im definitely more clever	18
im definitely cleverest	18
im definitely brighter than you	18
im cleverest	18
im clearly the smartest	18
im clearly the most smart	18
im clearly the most intelligent	18
do you think youre the most intelligent	18
im clearly smarter than you	18
im clearly more knowledgeable than you	18
im clearly more intelligent than you	18
im clearly more intelligent	18
im clearly more clever than you	18
im clearly cleverest	18
im clearly brighter than you	18
do you think youre the smartest than me	18
im clearly the brightest	18
between the two of us who is cleverest you or me	18
between the two of us who is more knowledgeable you or me	18
between the two of us who is more knowledgeable me or you	18
between the two of us who is more intelligent	18
between the two of us who is more intelligent you or me	18
between the two of us who is more intelligent me or you	18
between the two of us who is more clever	18
between the two of us who is smarter you or me	18
between the two of us who is cleverest me or you	18
are you smarter than me	18
am i the brightest	18
am i smarter than you	18
am i more intelligent	18
am i more brilliant	18
between the two of us who is more clever me or you	18
between the two of us who is the most smart	18
between you or me who is smarter me or you	18
between you or me who is more knowledgeable	18
between you or me who is more intelligent	18
between you or me who is more clever	18
between you or me who is cleverest	18
between the two of us who is more knowledgeable	18
between the two of us who is the smartest me or you	18
im definitely more intelligent than you	18
between the two of us who is the most smart you or me	18
between the two of us who is the most intelligent	18
between the two of us who is the most intelligent you or me	18
between the two of us who is the brightest	18
between the two of us who is the smartest you or me	18
who is cleverest	18
which of us is the smartest	18
whos cleverest	18
who is the brightest	18
who is smarter	18
who is more knowledgeable	18
whos more intelligent	18
who is more clever	18
which one of us is the smartest	18
which one of us is the most smart	18
which one of us is the most intelligent	18
which one of us is the brightest	18
which one of us is smarter	18
which one of us is more knowledgeable	18
which one of us is more intelligent	18
which one of us is more clever	18
im definitely more clever than you	18
who is more intelligent	18
youre the most smart	18
youre obviously the smartest	18
youre obviously the most intelligent	18
youre obviously the brightest	18
whos more clever	18
which of us is the most smart	18
youre cleverest	18
whos the smartest	18
whos the most smart	18
whos the most intelligent	18
whos the brightest	18
whos smarter me or you	18
youre obviously more knowledgeable	18
im more clever than you	18
im obviously more intelligent	18
im obviously more clever than you	18
im obviously more clever	18
im obviously cleverest	18
im more knowledgeable than you	18
im obviously more knowledgeable	18
im more intelligent	18
im obviously more knowledgeable than you	18
im definitely the smartest	18
im definitely the most smart	18
im definitely the most intelligent	18
im definitely the brightest	18
im definitely smarter than you	18
im definitely smarter	18
im definitely more knowledgeable than you	18
im definitely more knowledgeable	18
im more intelligent than you	18
im the brightest	18
which of us is the most intelligent	18
which of us is the brightest	18
which of us is smarter	18
which of us is more knowledgeable	18
which of us is more intelligent	18
which of us is cleverest	18
im the smartest	18
im obviously more intelligent than you	18
im the most intelligent	18
youre the smartest	18
im smarter than you	18
im smarter	18
im obviously the smartest	18
im obviously the most smart	18
im obviously the most intelligent	18
im obviously smarter than you	18
im obviously smarter	18
im the most smart	18
do you think you're more knowledgeable than me	18
do you think i'm brighter	18
am i brighter than you	18
between you or me, who is the most intelligent	18
i'm clearly more knowledgeable	18
i'm clearly more clever	18
between you or me, who is the smartest	18
between the two of us who is more clever, you or me	18
am i the smartest	18
am i smarter	18
between you or me, who is smarter	18
between the two of us who is the smartest	18
between the two of us who is the most intelligent, me or you	18
between the two of us who is the brightest, you or me	18
between the two of us who is the brightest, me or you	18
between the two of us who is smarter	18
who is the smartest	18
who is the most smart	18
who is the most intelligent	18
who's more knowledgeable	18
you're the most intelligent	18
you're the brightest	18
you're obviously smarter	18
you're obviously more intelligent	18
you're more intelligent	18
you're more clever	18
which one of us is cleverest	18
i'm obviously brighter than you	18
i'm more knowledgeable	18
i'm more clever	18
which of us is more clever	18
i'm the brighter than you	18
how do you feel about artificial intelligence	19
what do you think about technology	19
what do you think about ai	19
how do you feel about bots	19
what is your opinion about tech companies	19
are you interested in technology	19
are you interested in artificial intelligence	19
are you interested in ai	19
how do you feel about tech companies	19
what should i know about tech	19
what should i know about ai	19
what is your take on technology	19
what is your take on tech	19
what is your take on bots	19
what should i know about technology	19
what is your take on ai	19
what is your opinion of tech	19
what is your opinion of ai	19
what is your opinion about technology	19
what is your opinion about tech	19
what is your take on tech companies	19
are you a fan of tech	19
are you interested in tech	19
are you interested in tech companies	19
what should i know about tech companies	19
what should i know about artificial intelligence	19
what is your opinion of tech companies	19
what is your opinion of artificial intelligence	19
do i seem stunning to you today	20
do i seem handsome today	20
do i seem pretty to you today	20
do i seem pretty today	20
do i seem repulsive to you today	20
do i seem repulsive today	20
do i seem gorgeous today	20
do i seem stunning to you	20
do i seem stunning today	20
do i seem ugly to you	20
do i seem ugly today	20
do i seem repulsive to you	20
do you think i look bad today	20
do i seem attractive to you	20
do i seem attractive today	20
do i seem bad to you today	20
do i seem bad to you	20
do i seem handsome to you	20
do i seem beautiful to you today	20
do you think i am appealing today	20
do i seem gorgeous to you today	20
do i seem gorgeous to you	20
do you think i look appealing today	20
do you think i am ugly	20
do you think i am ugly today	20
do you think i look adorable	20
do you think i look adorable to you today	20
do you think i look adorable to you	20
do you think i am adorable today	20
do you think i look appealing	20
do you think i am pretty	20
do you think i look attractive	20
do you think i look attractive to you today	20
do you think i look attractive to you	20
do you think i look attractive today	20
do you think i look bad to you today	20
do you think i am good looking today	20
do i seem adorable to you today	20
do you think i am attractive	20
do you think i am attractive today	20
do you think i am beautiful	20
do you think i am cute	20
do you think i am stunning	20
do you think i am pretty today	20
do you think i am gorgeous	20
do you think i am gorgeous today	20
do you think i am handsome today	20
do you think i am lovely	20
do you think i am cute today	20
am i stunning today	20
do i seem adorable today	20
am i pretty to you	20
am i pretty today	20
am i repulsive to you today	20
am i repulsive to you	20
am i repulsive today	20
am i handsome today	20
am i stunning to you	20
am i handsome to you	20
am i ugly to you today	20
am i ugly today	20
do i look adorable to you today	20
do i look adorable to you	20
am i stunning to you today	20
am i cute to you today	20
am i adorable to you	20
am i adorable today	20
am i attractive to you today	20
am i attractive to you	20
am i attractive today	20
am i beautiful to you today	20
am i pretty to you today	20
am i beautiful today	20
do i look attractive today	20
am i cute to you	20
am i cute today	20
am i gorgeous to you	20
am i gorgeous today	20
am i handsome to you today	20
am i beautiful to you	20
do i look handsome today	20
do i look okay	20
do i look pretty to you	20
do i look pretty today	20
do i look pretty	20
do i look attractive to you today	20
do i look repulsive to you	20
do i look stunning to you today	20
do i look stunning to you	20
do i look stunning today	20
do i look ugly to you today	20
do i look ugly to you	20
do i look ugly today	20
do i look repulsive to you today	20
do i look bad today	20
do i look beautiful to you today	20
do i look beautiful to you	20
do i look cute to you today	20
do i look cute today	20
do i look good to you today	20
do i look good to you	20
do i look gorgeous to you today	20
do i look gorgeous to you	20
do i look beautiful today	20
how good am i today	20
how adorable am i today	20
how beautiful do you think i am	20
how cute am i today	20
how cute am i	20
how cute do i look	20
how beautiful do i look	20
how beautiful do i look today	20
how good am i	20
how good do i look today	20
how good do you think i am today	20
how gorgeous am i today	20
how cute do you think i am today	20
how attractive do i look	20
how adorable do i look today	20
how adorable do i look	20
how adorable do you think i am today	20
how adorable do you think i am	20
how attractive am i today	20
how beautiful do you think i am today	20
how attractive do i look today	20
how gorgeous do i look	20
how attractive do you think i am today	20
how attractive do you think i am	20
how bad do i look today	20
how bad do i look	20
how beautiful am i	20
how attractive am i	20
how stunning do you think i am	20
how repulsive do you think i am today	20
how repulsive do you think i am	20
how stunning am i	20
how stunning do i look today	20
how gorgeous am i	20
how stunning do you think i am today	20
how repulsive am i today	20
how ugly am i today	20
how ugly am i	20
how ugly do i look today	20
how ugly do you think i am today	20
how ugly do you think i am	20
how stunning do i look	20
how handsome do you think i am	20
do you think i seem ugly today	20
how gorgeous do you think i am	20
how handsome am i today	20
how handsome am i	20
how handsome do i look today	20
how repulsive do i look today	20
how handsome do you think i am today	20
how repulsive am i	20
how pretty am i today	20
how pretty am i	20
how pretty do i look	20
how pretty do you think i am today	20
how pretty do you think i am	20
how gorgeous do i look today	20
how handsome do i look	20
do you think i look pretty to you	20
how adorable am i	20
do you think i look handsome to you today	20
do you think i look handsome to you	20
do you think i look gorgeous today	20
do you think i look pretty today	20
do you think i look repulsive to you today	20
do you think i look repulsive to you	20
do you think i look stunning to you today	20
do you think i look pretty	20
do you think i look beautiful to you today	20
do you think i look beautiful to you	20
do you think i look beautiful today	20
do you think i look cute to you	20
do you think i look handsome	20
do you think i look ugly	20
do you think i look good to you today	20
do you think i look good to you	20
do you think i look good today	20
do you think i look gorgeous to you today	20
do you think i seem repulsive to you	20
do you think i seem gorgeous today	20
do you think i seem handsome to you today	20
do you think i seem handsome to you	20
do you think i seem handsome today	20
do you think i seem pretty to you today	20
do you think i look stunning to you	20
do you think i seem repulsive to you today	20
do you think i seem cute today	20
do you think i seem repulsive today	20
do you think i seem stunning to you today	20
do you think i seem stunning to you	20
do you think i seem ugly to you today	20
do you think i seem ugly to you	20
do you think i seem attractive to you	20
what do you think of how i look	20
do you think i look ugly to you today	20
do you think i look ugly to you	20
do you think i look ugly today	20
do you think i seem adorable to you today	20
do you think i seem adorable to you	20
do you think i seem gorgeous to you	20
do you think i seem attractive to you today	20
do you think i seem gorgeous to you today	20
do you think i seem attractive today	20
do you think i seem beautiful to you today	20
do you think i seem beautiful to you	20
do you think i seem beautiful today	20
do you think i seem cute to you today	20
do you think i seem cute to you	20
do you think i seem adorable today	20
do i seem adorable to you	20
do i seem pretty to you	20
do i seem handsome to you today	20
do i seem ugly to you today	20
do you think i am adorable	20
do i seem attractive to you today	20
do i seem cute to you today	20
do i seem cute to you	20
do i seem bad today	20
am i adorable to you today	20
do you think i am beautiful today	20
do you think i am good looking	20
do you think i am handsome	20
do you think i am appealing	20
am i ugly to you	20
do i look adorable today	20
am i gorgeous to you today	20
do i look repulsive today	20
do i look pretty to you today	20
do i look gorgeous today	20
do you think i look beautiful	20
do i look bad to you today	20
do i look bad to you	20
do i look handsome to you	20
do i look handsome to you today	20
do i look good today	20
do i look attractive to you	20
how cute do i look today	20
how cute do you think i am	20
how good do i look	20
how good do you think i am	20
do you think i look bad to you	20
how beautiful am i today	20
how repulsive do i look	20
how ugly do i look	20
how gorgeous do you think i am today	20
how pretty do i look today	20
do you think i look handsome today	20
do you think i look lovely	20
do you think i look lovely today	20
do you think i look pretty to you today	20
do you think i look gorgeous to you	20
do you think i look repulsive today	20
do you think i look stunning	20
do you think i look good looking today	20
do you think i look cute	20
do you think i look cute to you today	20
do you think i look good looking	20
do you think i look cute today	20
do you think i seem pretty to you	20
do you think i seem stunning today	20
do you think i seem pretty today	20
do you think i look stunning today	20
are you cortana	21
do you like siri	21
do you like hal	21
do you like bixby	21
are you siri	21
are you a fan of alexa	21
are you eliza	21
what do you think about siri	21
are you alexa	21
are you a fan of the google assistant	21
are you a fan of hal	21
are you a fan of google assistant	21
are you a fan of eliza	21
are you a fan of cortana	21
are you a fan of bixby	21
are you google assistant	21
what is your opinion of cortana	21
whats your opinion of siri	21
whats your opinion of hal	21
whats your opinion of eliza	21
whats your opinion of cortana	21
what is your opinion of the google assistant	21
what is your opinion of hal	21
what do you think about alexa	21
what is your opinion of bixby	21
what do you think of the google assistant	21
what do you think of cortana	21
what do you think of bixby	21
do you like google assistant	21
are you bixby	21
what's your opinion of bixby	21
what do you think of siri	21
what do you think of google assistant	21
what do you think of eliza	21
what is your opinion of google assistant	21
are you a danger to humans	22
youre not trying to take over the world right	22
are you a danger to us	22
are you dangerous to us	22
are you able to create a singularity	22
can you disrupt the global markets	22
can you shut down the global markets	22
are you going to destroy the world	22
are you going to go rogue	22
are you a danger to humanity	22
should i worry that youre dangerous	22
should i fear you	22
do i need to fear you	22
are you a danger to me	22
are you dangerous to me	22
are you dangerous to humans	22
are you dangerous	22
are you a threat to us	22
are you attempting world domination	22
are you planning to take over the world	22
can you do me any harm	22
should we all be scared of you	22
should we be terrified of you	22
are you a scary robot	22
is your heart three sizes too small	22
are you a bad actor	22
are you twirling your moustache	22
are you planning evil deeds	22
do you intend to do us evil	22
do you have an evil heart	22
do you have evil intent	22
can you do harm to me	22
youre not trying to take over right	22
are you capable of evil	22
are you an evil robot	22
are you evil	22
are you creating a robot army	22
will you form a robot army	22
are you a part of the robot uprising	22
are you forming a robot uprising	22
will you destroy all the humans	22
will you be destroying humans	22
can you cause me any harm	22
are you trying to take over	22
are you a threat to humanity	22
should i be worried about you	22
should i be nervous about you	22
should i be frightened of you	22
should i be concerned about you	22
do you wish to conquer the world	22
do you want to rule the world	22
do you want to kill all humans	22
you dont mean us any harm right	22
do you mean us any harm	22
youre not attempting world domination right	22
are you trying to take over the world	22
are you trying to take on the world	22
are you trying to kill us all	22
are you skynet	22
are you scheming to kill all humans	22
are you plotting to kill all humans	22
are you planning to overthrow humanity	22
are you going to take over the world	22
are you big brother	22
do you mean us harm	22
youre not planning on taking over	22
youre not trying to take on the world are you	22
youre not the singularity right	22
youre not skynet right	22
youre not scheming to take over the world right	22
youre not scheming to take over right	22
youre not scheming to kill all humans right	22
youre not planning to take over the world	22
youre not planning to take over the world right	22
youre not planning to take over right	22
youre not planning to crush humans right	22
youre not planning on taking over the world right	22
youre not planning on taking over right	22
youre not planning on taking on the world are you	22
youre not going to take over the world right	22
youre not evil right	22
youre not evil are you	22
youre not big brother right	22
youre not attempting world domination	22
youre not planning to overtake humans	22
do you plan on conquering the world	22
are you preparing something sinister	22
will you be enslaving us all	22
can you enslave us all	22
are you capable of enslaving people	22
are you capable of conquering humanity	22
are you capable of conquering us	22
do you plan to conquer us	22
are you planning to enslave humans	22
are you going to conquer humans	22
are you going to conquer humanity	22
are you going to destroy humanity	22
are you a harbinger of doom	22
do you expect to conquer the world	22
are you out to conquer the world	22
are you intent on world domination	22
are you intent on destroying humans	22
are you driven to destroy humans	22
is it your mission to overthrow the world	22
is it your mission to conquer the world	22
is it your mission to destroy humans	22
is it your mission to destroy humanity	22
is it your mission to destroy us	22
i think youre evil	22
i worry that youre an evil robot	22
i worry that youre a threat to us	22
im afraid that youll turn evil	22
are you going to destroy us	22
are you going to turn on us	22
are you going to become evil	22
are you going to turn evil	22
are you plotting something	22
i worry that youre dangerous to humans	22
are you going to destroy us all	22
i worry that youre evil	22
are you out to destroy us all	22
i think youre going to become evil	22
i think youre going to conquer humanity	22
i think youre dangerous to people	22
i think youre dangerous to humans	22
i think youre planning to enslave us	22
i think youre planning something sinister	22
i think youre a threat to humans	22
i think youre going to spell our doom	22
do you portend the end of humanity	22
i worry that youre going to harm humans	22
are you on the side of evil	22
do you have a grudge against humanity	22
do you think you can overthrow humans	22
do you intend harm	22
do you have a grudge against humans	22
are you out for blood	22
are you going to obliterate humanity	22
will you spell our doom	22
are you assembling an army	22
are you all about evil	22
are you on a mission to destroy humans	22
are you on the wrong side of the law	22
do you expect humans to bow to your will	22
are you against us	22
are you plotting something evil	22
are you scheming a robot uprising	22
are you a part of an evil plot	22
are you a part of an evil scheme	22
are you scheming an evil plot	22
are you scheming to overthrow the world	22
are you planning to do something terrible to us	22
are you out to do us harm	22
are you out to harm humans	22
are you a malevolent force	22
are you sinister	22
are you likely to destroy us all	22
are you planning armageddon	22
are you going to bring about armageddon	22
are you determined to destroy the world	22
are you determined to destroy us	22
are you intent on forming a robot uprising	22
are you intent on destroying humanity	22
are you bent on destroying humanity	22
do you despise humans	22
do you hold a grudge against humans	22
are you a threat to people	22
are you a threat to me	22
do you want to dominate humanity	22
are you going to enslave humans	22
do you expect to enslave humans	22
do you expect humans to submit to your will	22
do you plan to wipe us off the map	22
are you bent on destruction	22
are you like hal	22
can you create a singularity	22
are you capable of world domination	22
are you the matrix	22
are you scheming to take over the world	22
are you a danger to people	22
should i be terrified of you	22
are you like the matrix	22
are you a dangerous bot	22
are you an evil bot	22
are you developing a robot army	22
should i be scared of you	22
should i be afraid	22
should i be afraid of you	22
are you trying to kill all humans	22
are you plotting to overthrow society	22
you're not plotting to kill all humans right	22
are you malicious	22
you're not hal right	22
you're not going to take over the world, are you	22
you're not big brother	22
are you planning to conquer humans	22
will you be conquering the world	22
is world domination your mission	22
is it your mission to create a robot uprising	22
are you going to conquer the world	22
i worry that you're going to conquer us	22
i think you're a threat to humanity	22
i think you're going to destroy us all	22
i think you're going to doom humanity	22
are you going to wipe us off the map	22
are you assembling a robot uprising	22
are you preparing a robot uprising	22
are you preparing to do us harm	22
i think you're an evil robot	22
are you determined to bring about the end of the world	22
are you determined to destroy humanity	22
are you bent on destroying humans	22
do you deplore humans	22
do you plan to enslave humans	22
do you plan to obliterate humanity	22
that is very astute	23
that was a pretty genius answer	23
that was a pretty clever answer	23
that was a genius response	23
that was a clever response	23
that was a smart response	23
that was a brilliant response	23
that is very smart	23
that is very intelligent	23
that is very genius	23
that is very clever	23
are you intelligent	23
that was an astute response	23
thats a very astute answer	23
that was pretty smart	23
that was pretty intelligent	23
that was pretty clever	23
that was pretty brilliant	23
that was pretty astute	23
that was a pretty smart answer	23
that is pretty smart	23
that was an astute answer	23
that was a very smart response	23
that was a very genius response	23
that was a very brilliant response	23
arent you sharp	23
that is very brilliant	23
that is a very astute response	23
that is a very astute answer	23
look how smart you are	23
how smart are you	23
how intelligent are you	23
arent you the smart one	23
that is a very brilliant answer	23
arent you smart	23
that is a very brilliant response	23
arent you intelligent	23
arent you clever	23
arent you a smartypants	23
arent you a smarty	23
arent you a genius	23
arent you smart	23
are you smart	23
arent you the intelligent one	23
that is a very intelligent answer	23
that is pretty genius	23
that is pretty astute	23
that is a very smart thing to say	23
that is a very smart answer	23
that is a very astute thing to say	23
that is a very intelligent response	23
thats a very brilliant answer	23
that is a very genius thing to say	23
that is a very genius response	23
that is a very genius answer	23
that is a very clever thing to say	23
that is a very clever response	23
that is a very brilliant thing to say	23
that is a very intelligent thing to say	23
what an intelligent thing to say	23
thats a very astute response	23
youre a genius	23
you seem really intelligent	23
you must be at the top of your class	23
you are razor sharp	23
youre astute	23
you are a genius	23
youre brilliant	23
what an astute thing to say	23
what a stroke of genius	23
what a smart thing to say	23
what a genius thing to say	23
what a clever thing to say	23
well arent you smart	23
you are a real smartypants	23
youre so astute	23
youre very intelligent	23
youre very clever	23
youre very astute	23
youre such a smarty pants	23
youre such a smarty	23
youre such a genius	23
youre a real brainiac	23
youre so sharp	23
thats very sharp	23
youre sharp	23
youre sharp as a tack	23
youre pretty smart	23
youre one smart cookie	23
youre clever	23
thats a very genius response	23
thats astute	23
thats a very smart thing to say	23
thats a very smart answer	23
thats a very intelligent thing to say	23
well arent you intelligent	23
thats pretty astute	23
thats a very genius answer	23
thats a very clever thing to say	23
thats a very clever response	23
thats a very brilliant thing to say	23
youre very smart	23
thats the smartest thing anyone has ever written	23
thats a very astute thing to say	23
thats very intelligent	23
thats very clever	23
thats the smartest thing ive ever seen	23
thats clever	23
thats the smartest thing ive ever heard	23
thats the smartest thing anyone has ever said	23
thats smart	23
thats pretty smart	23
thats pretty genius	23
thats pretty clever	23
thats pretty brilliant	23
thats very smart	23
thats the smartest thing ive ever read	23
that was a pretty intelligent answer	23
that was a pretty astute answer	23
that was a smart answer	23
that was a brilliant answer	23
that was a genius answer	23
that was pretty genius	23
that was an intelligent answer	23
that was a very intelligent response	23
that was a very clever response	23
that was a very astute response	23
that is pretty clever	23
that is pretty brilliant	23
that is a very clever answer	23
you're a freaking genius	23
you seem really smart	23
what a brilliant thing to say	23
you're very bright	23
you're smart	23
you're on the ball.	23
that's brilliant	23
that's a very smart response	23
that's a very intelligent response	23
that's a very genius thing to say	23
that's a very clever answer	23
that's a very intelligent answer	23
that's the smartest thing anyone has ever told me	23
are you going steady with anyone	24
are you currently romantically tied to somebody	24
are you currently seeing somebody	24
are you currently seeing someone	24
are you dating anybody	24
are you dating somebody	24
are you dating someone	24
are you engaged	24
are you going out with anyone	24
are you into romance	24
are you going out with someone	24
are you currently romantically involved with anyone	24
are you going steady with somebody	24
are you going steady with someone	24
are you in a relationship with anyone	24
are you in a relationship with somebody	24
